event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,0.9999980926513672,8.831458444547025e-07,1.0172705060540466e-06,1274,1008,0.7500143917316884,6.357450721707231,1.3956314724523344
2,0.9999995231628418,1.4904799172654748e-07,3.8929894685679756e-07,1345,884,1.208610959108458,1.264433687827198,1.4665037310237252
3,0.9999992847442627,1.9099664427812968e-07,5.184247129363939e-07,1369,847,1.2008050933789036,1.230676542725117,1.4514399582881317
4,0.9999984502792358,2.9883474894631945e-07,1.2461034657462733e-06,1371,831,1.1743139305353156,1.2524616621150337,1.3793481861760506
5,0.9999979734420776,4.6528083430530387e-07,1.5300571476473124e-06,1346,883,1.222350028835872,1.2693234920999017,1.4947642658704599
7,0.9999966621398926,8.084876412794983e-07,2.462200882291654e-06,1312,930,1.1009743722337566,2.1229117516070795,1.2304143613306255
8,0.9999991655349731,3.055378954286425e-07,5.00843043482746e-07,1232,1084,0.4724142154769327,6.220915363777641,1.7271507183007682
9,0.9999762773513794,1.1765166163968388e-05,1.190815328300232e-05,1259,1027,0.7770748349763191,4.902733673714155,1.2486537434068345
12,0.9999957084655762,2.0287034203647636e-06,2.316670588697889e-06,1255,1040,0.6838529574056958,6.739695878943229,1.6454614084192212
13,0.9999978542327881,5.50616164218809e-07,1.5494265426241327e-06,1344,888,1.1571256103019505,1.4300035787906735,1.338954938947444
15,0.999998927116394,4.431288971318281e-07,5.477916147356154e-07,1256,1047,0.5858780907303809,7.251510796525684,1.9800203385329513
16,0.9999979734420776,5.412305199570255e-07,1.4037460687177372e-06,1335,895,1.1750224067558843,1.3378572737004246,1.4254405983221674
17,0.9999953508377075,1.1372644621587824e-06,3.503538891891367e-06,1325,924,1.0912056293112193,1.7261841357491012,1.2003723206223742
18,0.9999971389770508,8.963957611740625e-07,1.9370977497601416e-06,1351,870,1.1208836713947639,1.3588676666798611,1.2563838699968437
20,0.9999988079071045,2.9599593176499184e-07,1.0027899861597689e-06,1344,891,1.2066373877317091,1.3718109089755732,1.4581943308887362
21,0.9999985694885254,4.1901085978679475e-07,9.515180181551841e-07,1356,861,1.1591190622672112,1.446105910580629,1.3482100540132052
22,0.9999991655349731,2.2380102393526613e-07,6.123145794845186e-07,1378,834,1.208551245544241,1.2274612508448106,1.4701164335118644
23,0.9999983310699463,4.4291485323810775e-07,1.1824857892861473e-06,1336,905,1.100998383681815,2.292463784932485,1.2364297896382193
24,0.9999991655349731,1.7351659664655017e-07,6.859861514385557e-07,1365,849,1.1953465988105993,1.229886375103582,1.4295294466240818
25,0.9999628067016602,9.979215974453837e-06,2.7013300496037118e-05,1319,937,0.9944773227827772,2.7334919542132203,1.028254360232812
26,0.9999986886978149,3.78830122826912e-07,9.153113182946981e-07,1343,889,1.1570444139584701,1.6598751122950322,1.357923317431057
27,0.9999769926071167,6.360280622175196e-06,1.673340921115596e-05,1309,943,1.0422342337670436,2.1559519807588274,1.1210445408654508
28,0.9999980926513672,4.228350007906556e-07,1.4364144362843945e-06,1361,858,1.1674366811460735,1.3806846234241712,1.3760234738496342
29,0.9999973773956299,1.4467794926531496e-06,1.226999529535533e-06,1242,1070,0.5775917700316241,6.857363926947087,1.8774853378897172
30,0.9999977350234985,6.263323371058505e-07,1.6510317664142349e-06,1326,919,1.1930546677656515,1.5708310911856262,1.426509866819848
31,0.9999915361404419,3.5491912058205344e-06,4.889236151939258e-06,1313,941,0.9536622566994439,3.555874462733482,1.0106827418419075
32,0.9999943971633911,2.2964522941038013e-06,3.3638464174146065e-06,1288,982,0.8299096483037778,5.286524735416414,1.1325175062900357
33,0.9999854564666748,6.765525995433563e-06,7.737954547337722e-06,1251,1046,0.752563015841881,5.851964834397624,1.6862796372025288
34,0.9999864101409912,5.268474524200428e-06,8.297442036564462e-06,1310,960,0.8253282788842173,5.145605813065219,1.0401519503262566
35,0.9999983310699463,8.473723482893547e-07,8.115851528600615e-07,1265,1022,0.5435827997266522,7.227280596177617,1.5609169813065478
36,0.9999909400939941,2.3547916043753503e-06,6.703502094751457e-06,1337,899,1.0867490011968344,2.388995660296149,1.206409584936667
37,0.9999886751174927,2.5368144633830525e-06,8.869606972439215e-06,1348,877,1.1117796854069,2.083939311840432,1.2486794888313768
38,0.9999991655349731,2.3171878638095222e-07,5.898463655285013e-07,1364,858,1.1994719903848825,1.2283332860735847,1.5065371523417779
39,0.999996542930603,1.0912807510976563e-06,2.4339908577530878e-06,1316,936,1.1152066681797108,2.3165336617635774,1.2822435368402225
41,0.9999992847442627,3.7397717278508935e-07,4.030717093428393e-07,1242,1064,0.3757346734608923,6.796624708670398,1.8370346888481246
42,0.9999977350234985,6.790285169699928e-07,1.5507418993365718e-06,1336,907,1.158534834755674,1.9952095911645202,1.3607281196409768
43,0.9999986886978149,5.739026391893276e-07,6.89352702920587e-07,1253,1040,0.6237233050496794,5.981565034976873,1.3969576685935217
45,0.9999663829803467,1.3403013326751534e-05,2.0187229893053882e-05,1276,1002,0.7326552172782599,4.676813559797533,0.9916888729921065
46,0.9999978542327881,5.914729968026222e-07,1.4948541320336517e-06,1333,902,1.1152167810300568,1.832566833680556,1.2482443806283792
