event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
2,0.0009442813461646438,0.8543450236320496,0.13679362833499908,1294,728,1.4964238670468246,112.89228377316428,2926.2109489162963
12,0.012858441099524498,0.8165298700332642,0.13502541184425354,1265,916,0.9210314075760356,18.957891274763,117.20014135451396
28,0.0021637133322656155,0.6216009259223938,0.3414126932621002,1266,1080,8.629846340100366,93.39178632565245,250.01120631815937
43,0.0002861925750039518,0.4847162067890167,0.5143239498138428,1243,814,15.88294884063897,221.7698614193072,39371.10638316159
47,0.002673738868907094,0.377092182636261,0.6188957095146179,1263,1084,6.854801710630151,313.19701146320483,83000.42524852889
50,0.06822623312473297,0.6294138431549072,0.2899209260940552,1580,993,18.75450389089031,118.16495098380662,8037.289641291538
53,1.1114110520793474e-06,0.0004033501318190247,0.9995954632759094,1362,1120,8.831159842798622,75.12501753519618,4382.436551309308
57,0.002327599562704563,0.015134796500205994,0.9822568297386169,1350,903,2.460546219092373,37.35611347535661,259.50732212584467
61,0.12472574412822723,0.34284430742263794,0.5140888690948486,1271,1102,0.9565939329100958,18.424971341235853,142.6639277433509
64,0.5747002363204956,0.06110763922333717,0.3556821942329407,1324,1127,1.274958745403235,136.67383985302476,6355.4835995268095
91,0.610938549041748,0.23782482743263245,0.14693470299243927,1296,1018,2.390220150233349,61.23232343150944,899.7715099062424
94,0.9606889486312866,0.0161494929343462,0.022609027102589607,1040,1259,12.598155550412514,203.5614028116055,215.10109152140365
