event_id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
131344783,0.999971151,2.34E-08,8.88E-08,1099,1506,32.03945649,456.5346264,208390.2765
131349566,0.999996185,1.25E-08,2.61E-08,1099,1506,0.631566308,473.0236591,223751.3144
131350986,0.999997616,1.72E-08,2.92E-08,1099,1506,0.647293819,461.6372201,213108.8893
131353320,0.999995828,2.98E-08,6.34E-08,1099,1506,0.687539143,307.3276148,94450.17457
131355423,0.999998212,1.72E-08,4.07E-08,1099,1506,207.2457623,754.3270222,562787.2551
131357302,0.999990344,5.00E-08,1.38E-07,1099,1506,0.611318233,461.7230561,213188.1554
131364587,0.999996781,3.07E-08,6.65E-08,1099,1506,0.650802533,461.7200494,213185.3864
131488976,0.999998927,3.91E-09,1.26E-08,1099,1506,0.630462061,450.2510715,202725.9442
131490003,0.99998486,7.42E-08,3.07E-07,1099,1506,0.649553367,460.4292703,211995.081
131490698,0.999603331,5.88E-08,2.32E-07,185,1243,0.450652657,0.70348926,0.39577896
131490793,0.999998689,6.99E-09,1.51E-08,1099,1506,367.1568563,655.1705399,424619.1309
131491199,0.999995351,7.05E-08,1.37E-07,1099,1506,38.48537178,451.5049714,203787.7022
131492390,0.999986649,2.21E-08,9.02E-08,1099,1506,0.652130314,343.0379294,117674.9571
131492908,0.999957323,7.58E-08,1.61E-07,1099,1506,0.629502597,444.8914728,197928.3047
131495416,0.999994397,9.03E-09,3.57E-08,1099,1506,0.692300082,292.8342725,85751.82218
131496340,0.999996305,5.62E-08,1.24E-07,1099,1506,280.2050637,648.682311,395221.811
131496917,0.998484552,4.40E-07,4.22E-06,1099,1506,0.624552341,471.6191939,222424.5829
131499710,0.99997592,1.36E-08,6.68E-08,1099,1506,0.628517375,470.2483716,221133.4637
131503536,0.99998951,1.82E-08,4.65E-08,1099,1506,321.2532173,601.2598222,308458.7646
131509645,0.999972939,3.30E-08,1.03E-07,1099,1506,34.9865044,451.9449535,204204.826
131513233,0.999999166,2.51E-07,5.68E-07,162,1075,0.679830699,0.875828172,0.767014299
131513112,0.99345243,3.27E-05,0.000209386,1099,1506,285.0433694,495.4008526,237959.0043
131513293,0.999918342,4.98E-08,2.13E-07,1099,1506,0.628982533,468.2997569,219304.5971
131520364,0.999837041,1.39E-07,4.74E-07,1099,1506,0.636146484,429.1798955,184195.3569
131520382,0.99995172,4.94E-08,1.55E-07,1099,1506,278.6531387,516.7303885,261657.7578
131520767,0.999624848,8.70E-07,5.36E-06,1099,1506,32.53383208,396.3653233,157100.4725
131545306,0.999894261,1.80E-05,8.60E-05,784,1151,0.915885249,1.184843405,1.260190109
131553667,0.996020854,0.001585044,0.002344658,1787,552,5.629479314,261.044469,67917.41758
131846121,0.999997973,2.73E-07,3.12E-07,2414,1681,0.448046578,0.763831257,0.402861834
131898325,0.999988556,2.24E-06,9.03E-06,218,671,0.751577799,36.33539703,1320.196769
131903978,0.999970198,8.66E-06,1.78E-05,2211,331,0.740243061,22.52150946,507.2153555
131936147,0.999991298,1.09E-06,6.81E-06,666,197,1.168934566,91.32774215,8340.333961
132367224,0.999967098,8.80E-08,1.69E-07,1099,1506,258.8614547,593.1731521,330358.4877
132367267,0.999957681,8.01E-08,2.08E-07,1099,1506,34.50439685,449.2545144,201783.9918
132369813,0.999988794,2.19E-08,7.77E-08,1099,1506,340.4344474,624.8149302,351017.2737
132369993,0.999964714,1.02E-07,1.52E-07,1099,1506,32.06100576,457.7290457,209481.0792
132370454,0.999998808,3.89E-09,7.59E-09,1099,1506,42.95810582,438.214928,191924.0796
132372817,0.999997377,1.01E-08,3.60E-08,1099,1506,230.5003457,544.1351998,288088.5431
132373209,0.999996305,4.03E-09,1.93E-08,1099,1506,41.54495917,442.9716605,196129.9872
132374320,0.999967694,1.29E-07,2.23E-07,1099,1506,31.23937628,445.7941772,198700.8951
132374948,0.999997735,5.14E-09,1.47E-08,1099,1506,32.71850602,453.6382607,205750.9216
132375586,0.999989152,1.85E-08,7.19E-08,1099,1506,45.21701716,434.1749751,188375.8992
132376216,0.999931812,5.77E-07,9.07E-07,1099,1506,31.21009356,457.9116469,209653.131
132376302,0.999997497,2.38E-09,7.79E-09,1099,1506,33.19307016,454.4234333,206462.1535
132377595,0.999959469,7.45E-08,8.04E-07,1099,1506,41.81649653,440.8529028,194254.774
132377922,0.999992847,1.83E-08,7.14E-08,1099,1506,305.7782092,567.8164865,294154.041
132378341,0.999974608,1.24E-07,2.90E-07,1099,1506,142.6055373,447.4017617,199967.3042
132378894,0.99985826,4.59E-07,1.37E-06,1099,1506,219.8747352,534.8083119,279998.9953
132378953,0.999880433,1.40E-07,7.63E-07,185,1243,0.473217673,0.523607839,0.274162292
132380694,0.999995112,1.54E-08,5.10E-08,1099,1506,265.4154835,603.7222988,345316.1931
132381319,0.999995351,2.46E-08,6.36E-08,1099,1506,34.1157586,482.0168474,232332.0412
132381486,0.999998569,6.66E-09,2.84E-08,1099,1506,30.39714636,448.1752208,200832.8745
132383990,0.999995708,6.27E-09,1.97E-08,1099,1506,30.74044652,457.5517648,209325.1454
132384282,0.999993801,2.11E-08,6.08E-08,1099,1506,260.1233767,470.5147866,214486.2323
132384253,0.999994993,1.48E-08,4.73E-08,1099,1506,46.19019022,434.4919004,188638.8693
132384770,0.999995708,3.48E-09,1.39E-08,1099,1506,41.89479131,441.2783959,194629.3811
132385250,0.999935269,4.16E-08,1.95E-07,1099,1506,33.23228231,455.5637276,207499.6725
132385157,0.999992371,9.26E-09,2.46E-08,1099,1506,33.15612784,451.5088561,203821.346
132385220,0.997199655,2.88E-07,3.43E-06,185,1243,0.454423285,0.699130294,0.393464723
132385682,0.997130573,5.16E-06,3.86E-05,1099,1506,31.51442426,455.5016597,207450.1587
132386365,0.999996424,1.07E-09,6.30E-09,1099,1506,306.965305,546.5742685,286595.8509
132386446,0.999994397,2.06E-08,3.13E-08,1099,1506,32.14217962,455.4863175,207433.833
132386742,0.999999166,7.69E-09,1.65E-08,1099,1506,167.2812875,498.2884422,246162.9652
132386968,0.999998331,7.38E-09,1.99E-08,1099,1506,33.99437996,454.9921217,206975.5768
132387049,0.999745548,2.87E-07,5.27E-07,185,1243,0.471222834,0.525908577,0.276553737
132387275,0.999875426,1.78E-07,5.49E-07,185,1243,0.474231308,0.522893756,0.27340836
132387382,0.999197066,8.40E-07,6.13E-06,1099,1506,258.1734369,567.1859024,299213.9464
132388144,0.999999523,8.59E-09,1.39E-08,1099,1506,317.137005,590.5927084,320204.5987
132387840,0.999952078,2.45E-07,4.33E-07,1099,1506,210.6769648,484.3548954,232814.1178
132388197,0.999927759,2.83E-07,6.12E-07,1099,1506,86.39268506,451.6413541,203926.3784
132389842,0.999897003,4.02E-08,1.95E-07,1099,1506,86.40089809,429.683522,184519.5454
132388601,0.999407411,1.98E-07,7.69E-07,185,1243,0.451100145,0.699025377,0.394813478
132389459,0.999585807,8.87E-07,1.40E-06,185,1243,0.475825149,0.521401233,0.271846334
132388826,0.999790013,7.51E-08,4.04E-07,1099,1506,317.1463519,575.965793,298632.7932
132388997,0.999979973,6.65E-08,2.01E-07,1099,1506,186.4941777,451.2164698,203025.9575
132389021,0.999997854,1.04E-08,2.41E-08,1099,1506,31.04554152,453.7912523,205896.6227
132388942,0.999996901,6.56E-09,2.54E-08,1099,1506,68.43580256,445.7816754,198669.3618
132389404,0.996707678,3.69E-07,2.65E-06,185,1243,0.49385764,430.9941654,185755.4624
132389783,0.998933852,1.07E-07,9.49E-07,185,1243,0.472203276,0.524080434,0.274642749
132389743,0.9994874,4.21E-06,9.08E-06,1099,1506,28.61289693,458.5161295,210215.5264
132389976,0.999964833,1.56E-08,8.50E-08,1099,1506,32.98570771,453.0001602,205171.7679
132390650,0.999917626,2.00E-07,9.63E-07,1099,1506,32.27774505,455.4576385,207406.9649
132390998,0.999978423,8.16E-09,3.04E-08,1099,1506,34.61069495,456.6496755,208482.0924
132391086,0.99999845,1.14E-08,2.71E-08,1099,1506,223.3719078,509.9241632,254675.1742
132391254,0.999979138,1.05E-07,3.49E-07,1099,1506,213.3864363,482.1300084,230451.6246
132391324,0.999998569,1.42E-08,2.13E-08,1099,1506,32.17168906,456.1603242,208048.3075
132391537,0.999984384,6.64E-08,1.63E-07,1099,1506,182.9735391,491.8378064,240352.084
132391665,0.999969482,2.00E-08,5.48E-08,1099,1506,32.55225788,457.540805,209308.204
132392073,0.999228358,2.14E-07,1.20E-06,185,1243,0.473404672,0.523085155,0.273606827
132392377,0.999978304,5.61E-09,3.90E-08,185,1243,0.47159616,0.524922989,0.275536027
132392442,0.999993682,9.04E-09,3.68E-08,1099,1506,32.09843243,450.008756,202473.561
132393230,0.999996185,4.48E-08,5.83E-08,1099,1506,134.0807856,448.6369466,201119.8486
132393606,0.999999762,1.00E-09,6.31E-09,1099,1506,274.6617372,673.6893579,425297.411
132393875,0.999993801,7.71E-09,3.43E-08,1099,1506,259.0240394,601.011032,347809.3825
132394063,0.999997616,4.72E-09,1.74E-08,1099,1506,84.00588593,450.2461273,202673.088
132394358,0.999997735,1.46E-08,2.16E-08,1099,1506,29.84655295,461.0117977,212506.4678
132395367,0.999999285,3.57E-09,7.62E-09,1099,1506,427.1556603,570.5618406,304809.2949
132396313,0.999990463,7.06E-08,1.38E-07,1099,1506,29.55752592,456.9052055,208737.8302
132396475,0.999995828,1.05E-08,2.95E-08,1099,1506,34.14716491,447.3489532,200077.4044
132396611,0.999991894,1.27E-08,2.62E-08,1099,1506,47.90032996,432.9306709,187261.1915
132397798,0.999956369,2.16E-07,3.18E-07,1099,1506,41.96582186,443.4730858,196570.4359
132398601,0.999977231,6.09E-08,2.13E-07,1099,1506,32.0818942,455.724942,207651.4923
132399554,0.99999249,8.44E-08,1.59E-07,1099,1506,31.90654999,449.8006368,202287.2172
132400031,0.999993563,1.44E-08,3.60E-08,1099,1506,33.38576938,455.659471,207586.2763
132400690,0.999997497,1.03E-06,1.43E-06,177,719,0.782807049,1.301955929,1.63484
132401253,0.999995828,1.02E-08,3.19E-08,1099,1506,185.5559902,485.9586491,234398.8094
132402731,0.999998569,6.08E-09,1.46E-08,1099,1506,137.6868094,460.7567077,212230.2083
132438742,0.992993414,0.00261265,0.003429452,2427,1854,1.057191247,21.63034934,467.2211151
132452436,0.980887413,0.004723533,0.014235227,1908,583,0.79938534,1.237628116,1.502383986
132589358,0.999986649,2.48E-06,1.07E-05,943,1488,0.616838254,1.090690214,0.435184754
132632395,0.999972343,5.81E-06,1.09E-05,2501,190,0.683525508,67.75283604,4590.426757
