event_id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
450981478,0.999997497,3.33E-07,1.80E-06,2300,539,89.16691717,936.2468949,875956.6834
348604165,0.992551804,1.18E-07,1.52E-05,3433,251,79.60710234,936.2061116,872128.7454
339283423,0.878790319,1.06E-05,0.000425432,3461,1759,503.7062858,936.1104343,755674.7951
408221066,0.999976158,1.28E-08,7.75E-08,3755,430,88.02198809,936.0921932,867108.9193
428245106,0.999999404,1.44E-07,3.55E-07,2832,2328,323.1819778,935.9573881,823871.1034
182105085,0.899615645,0.015445535,0.079416551,2008,2094,1.68433217,935.71121,875544.7736
348660184,0.966116846,8.15E-08,7.96E-06,3622,1010,290.1850959,935.6743469,829167.4706
428246290,0.999999881,4.18E-08,1.48E-07,2832,2328,342.0358495,935.4331267,838879.8752
240309537,0.917270124,4.33E-08,2.21E-06,2524,134,29.2254793,935.3460692,871460.3407
450981567,0.999999881,4.84E-08,1.31E-07,2300,539,85.17702593,934.7668625,873779.8177
428241303,0.999999523,1.08E-07,3.05E-07,2832,2328,338.5660458,934.7615717,841958.8922
428250037,0.999999166,2.23E-07,5.51E-07,2832,2328,359.8435337,933.7328342,828757.1022
428242497,0.999999881,4.05E-08,1.49E-07,2832,2328,441.069986,933.4857007,844361.114
219876638,0.999991894,1.81E-06,1.79E-06,2488,1656,476.7244839,933.3117315,830336.9327
510450675,0.81867969,6.27E-07,1.63E-05,5262,2243,786.006955,932.7691852,655509.4029
439816547,1,1.54E-08,1.34E-08,2450,1592,475.8329995,932.6575635,861698.6341
428243760,0.999999642,8.24E-08,2.06E-07,2832,2328,352.7661697,932.2962363,850983.8799
428245172,0.999998331,5.06E-07,1.10E-06,2832,2328,322.3167253,932.2839745,830683.1481
428246379,0.999998331,3.60E-07,1.20E-06,2832,2328,378.6496955,932.2166862,840530.5034
348553652,0.967038035,4.28E-08,5.43E-06,3905,874,250.0816442,931.2500718,833390.604
510488978,0.961867929,1.86E-05,0.000192262,2681,1195,373.9054694,931.2221531,750652.0773
438868679,1,1.02E-08,9.27E-09,2450,1592,391.3903123,930.7386619,862576.4601
219877654,0.999999642,8.61E-08,1.09E-07,2534,1278,473.5816475,930.6607068,710706.5492
439812061,1,4.38E-08,4.49E-08,2450,1592,413.5947111,929.9092477,864006.2921
236964516,0.992754877,7.50E-06,3.24E-05,2219,1265,0.665644475,929.8852525,864684.7344
347792074,0.999979496,4.43E-08,9.87E-08,2499,1074,0.570080737,929.6617379,864270.9465
219878720,0.999999642,6.67E-08,9.04E-08,2534,1278,447.6414289,929.5251997,776348.6362
348361606,0.818970442,1.68E-06,6.21E-05,3434,1362,385.0562268,929.420885,775688.3098
304573178,0.982120693,0.001418463,0.002890537,3624,1528,73.62121303,929.3963595,862470.959
348550777,0.996795833,2.22E-08,6.69E-06,3608,1464,412.4339696,929.3603243,776803.6931
428242426,0.999999166,1.69E-07,5.81E-07,2832,2328,437.3349944,928.723405,824863.4987
141083029,0.914452672,0.035536107,0.049175639,2927,394,1.623553081,928.6423388,862376.168
314795362,0.999996543,6.59E-07,1.03E-06,3667,455,1.049521367,928.2983499,861733.7667
347754400,0.996476948,1.55E-06,6.40E-06,2499,1074,376.9705721,927.7990107,772522.6314
349857435,0.989941776,3.38E-06,1.52E-05,2499,1074,273.3991245,927.6197299,749416.5146
354765823,0.999769747,9.46E-07,2.07E-06,2499,1074,346.6464868,927.4958114,600349.8416
428245870,0.999999285,1.28E-07,4.19E-07,2832,2328,562.0706273,927.4619254,858856.8093
510487741,0.998324096,3.13E-07,3.19E-06,2681,1197,364.4090248,927.2405206,731129.7251
234967506,0.916456103,7.58E-06,4.61E-05,3005,1969,629.889031,927.2078859,833943.5973
510482981,0.999997854,6.97E-07,7.56E-07,2681,1195,376.0875882,926.9988664,744967.7914
439816158,1,2.35E-08,2.32E-08,2450,1592,386.848713,926.9709085,859157.6252
