,event id,width,length,azwidth,p_spot,p_track,p_worm
0,1,0.4413762489979823,3.612372221282493,0.32799484681255564,0.0003018099523615092,0.8620750904083252,0.13713715970516205
1,2,0.4073206646550012,0.7715963483033469,0.1928971156426174,0.011898036114871502,0.2491060495376587,0.7383700609207153
2,3,0.4288398398942391,3.535084179077023,0.4008518246804826,0.0009129781974479557,0.35474905371665955,0.6439487338066101
3,4,0.6518304987306783,2.9447722911662013,0.5294116099327199,0.0001835215516621247,0.9224225282669068,0.07729224860668182
4,5,0.6964829500022858,3.0897995735383486,0.6341445061508613,1.1657253708108328e-05,0.9470817446708679,0.05290244519710542
5,6,0.4228421944219895,3.5990192895010216,0.4402432350558701,4.722532321466133e-05,0.9000386595726013,0.09977787733078004
6,7,0.18420561264723148,3.6148071096314505,0.1271811495618628,0.030042100697755814,0.7337762117385864,0.2264425605535507
7,8,0.3777956032625253,3.161035101270024,0.2970313999564337,0.00014058305532671508,0.8513111472129822,0.1481783539056778
8,9,0.3860044940930373,1.3100945611424522,0.1828000701114525,0.09225860983133316,0.7193680405616759,0.18330468237400047
9,10,0.3768280654334207,4.131850020853011,0.2941429732536325,0.006712512113153935,0.5647485852241516,0.4274368286132813
10,11,0.28436268226006944,1.5081469572178228,0.11094468585273093,0.010793667286634443,0.7591491341590881,0.2280797064304352
11,12,0.2069354997559223,1.5886592813160385,0.14177992352412855,0.011930756270885471,0.8020617365837097,0.18209759891033173
12,13,0.4395218666656796,2.9772739822221235,0.2922524392001285,0.002761585405096412,0.825753927230835,0.16969174146652222
13,14,0.3910813714117387,3.754138521544714,0.3076296200780038,0.0005482564447447659,0.7380999922752379,0.26109808683395386
14,15,2.192841354498752,143.4578660156877,368.65701659685095,0.0007052604341879487,0.431777149438858,0.5674441456794739
15,16,0.31151597226308264,1.6171085320663139,0.11432417104789355,0.0018871768843382601,0.7566272020339966,0.2399017661809921
16,17,0.18095916845552715,3.502984780926018,0.4319955981233762,0.00244937464594841,0.8385993242263794,0.15280894935131073
17,18,0.5211092395042459,2.5081231160235733,0.40248824267376976,3.816172102233395e-05,0.9418492913246156,0.058081898838281625
18,19,1.321449896066139e-05,0.7048464614347182,0.010226942103682551,0.6981737613677979,0.02525897324085236,0.06979826837778091
19,20,0.7995540327311789,1.9024710552694983,0.7008422112910073,0.002605955582112074,0.08401699364185332,0.9133234024047852
20,21,0.276334578486034,2.024429100264823,0.09914385717916854,0.0008688387461006641,0.8459776639938354,0.1510840654373169
21,22,0.3323365723188245,4.068525129069355,0.3828079605239814,0.003035057336091995,0.7554391026496887,0.2400576472282409
22,23,0.39543133764889016,2.1585608336948936,0.1919104024401614,0.0008592020603828133,0.8367879986763,0.1619710773229599
23,24,0.8527442657792829,2.1883412437108762,0.7295552556304625,0.012154278345406055,0.01787348836660385,0.9699620604515076
24,25,0.5649296676493777,0.7903189792589165,0.3255482674797146,0.012914423830807207,0.2586368024349213,0.7278218865394592
25,26,0.4755557415635011,2.5942803390861005,0.3000859674189969,0.0025742498692125078,0.8878245949745178,0.10819421708583833
26,27,0.4733337391847587,1.5993005887046483,0.2906172435525272,0.2738356292247772,0.4100565016269684,0.3141137659549713
27,28,0.8479797307446758,1.6963046284667418,1.7413372198663046,0.236408531665802,0.04040009528398514,0.721389889717102
28,29,0.7787791081311178,4.575721283754441,0.8870899965276301,7.206975715234876e-05,0.06229972094297409,0.9376229643821716
29,30,0.5169065649851784,3.021443401478678,0.4026511080063987,0.0008018722874112427,0.8314629197120667,0.16731196641921994
30,31,0.6015060921034492,4.7806938598873465,0.6366432429562356,0.00017328512331005186,0.5162079930305481,0.4834950268268585
31,32,0.4070625984828253,1.8293918172589985,0.19589178621234848,0.0007455714512616396,0.8965644836425781,0.10214558988809586
32,33,0.4800239984624533,3.5982520462254826,0.3951959889532604,2.067846617137548e-05,0.9030175805091858,0.0969126969575882
33,34,0.4087908568994037,1.72119817511561,0.1919070963996084,0.02450563758611679,0.8306211829185486,0.13661742210388186
34,35,0.6035216549067239,1.3764460022815217,0.3932629503090721,0.014371872879564762,0.4873593747615814,0.4969866573810578
35,36,0.5614243950416642,3.816620152391395,0.5510852738239547,0.00015583574713673445,0.783135712146759,0.21656672656536105
36,37,0.4546125850036949,2.0118148365860464,0.2830990014055175,0.005256584379822016,0.8608359694480896,0.12298990041017532
37,38,0.4261583090117902,2.086106269598973,0.229128858522325,0.00450954819098115,0.9295114278793336,0.06429189443588257
38,39,0.4054714853035496,2.702951291849661,0.26787859221985666,0.0007062713848426937,0.7528032064437866,0.2461456954479217
39,40,0.5409479137495498,5.0217702072807135,0.6287755209408147,3.607248436310329e-05,0.8252036571502686,0.17454847693443298
40,41,0.5434825197182005,4.1684452649373105,0.6456978893064519,0.00017799237684812394,0.6558411121368408,0.34382691979408264
41,42,0.3143707204612158,4.367449866190066,0.3269665676380583,9.313805639976636e-05,0.8596268296241759,0.14007912576198578
42,43,1.3846503286291831,3.0739917610380507,2.63062706521063,6.544764346472221e-06,0.00024931144434958696,0.9997441172599792
43,44,0.4381369095594419,3.485055198786497,0.3451007374949938,0.0011580025311559439,0.5994435548782349,0.39919060468673706
44,45,1.4972757739824385,4.056599594707163,7.87934811854867,0.00037646651617251337,0.059353746473789215,0.9402616024017334
45,46,0.432761172856746,2.946380259249126,0.3215568620878366,1.4701913642056754e-05,0.9593767523765564,0.04056808352470398
46,47,0.48352997831013,1.3214382404304112,0.2977526884744625,0.02268923446536064,0.7461933493614197,0.22977742552757266
47,48,0.3842283647221336,1.7924960583356286,0.18054494662767068,0.002218086970970034,0.6835177540779114,0.3131315112113953
48,49,0.3733009289992945,3.128310517392676,0.28084977150993784,0.00014270131941884756,0.8950227499008179,0.1044514924287796
49,50,0.5482963105084089,2.702409766707241,0.44999499128715575,0.005311460234224796,0.8776100277900696,0.11586125940084455
50,51,0.490314979340456,1.8546874836947973,0.2832634124911418,0.04986570402979852,0.8443198204040527,0.10312853008508682
51,52,0.5104823083208035,3.7016071396349415,0.4082622754693745,0.002362031722441316,0.8113908171653748,0.1842419803142548
52,53,0.4497836824454368,3.7571637007091856,0.4137962643429219,4.048830305691809e-05,0.8929001092910767,0.10700009763240814
53,54,0.4020846464039757,4.316320319266495,0.4878730727217545,0.0019856421276926994,0.5822561979293823,0.41545501351356506
54,55,0.3208826498537679,4.215602188205224,0.3762747820056403,0.0008944803848862648,0.7174648642539978,0.2811915874481201
55,56,0.4879393317092829,3.5822425574475054,0.41862561634066,9.578867320669816e-05,0.8419578671455383,0.15779010951519012
56,57,0.5390559357002443,3.344287731883802,0.423688844663767,0.00045102965668775136,0.8241751790046692,0.17505863308906555
57,58,0.436698710370363,1.9286725263761169,0.2598808606703448,0.015321825630962847,0.8550577163696289,0.12331635504961015
58,59,0.5194071022619443,2.2691259004887976,0.3030329157666363,0.0012819634284824133,0.16373634338378906,0.8349090814590454
59,60,0.3239058114990046,1.9407079657543425,0.19202613431618212,0.017301281914114952,0.8176586031913757,0.16020993888378146
60,61,0.4161060701018139,3.94650315123858,0.4135021164605965,0.00034696530201472337,0.3699320554733277,0.6296120882034302
61,62,0.3581387546106258,3.6531012888371857,0.2815385057565484,0.0020380744244903326,0.32363954186439514,0.6741729378700256
62,63,0.5134800112750421,3.9086861266790023,0.4825568326127391,0.0689062774181366,0.2954721748828888,0.5625506043434143
63,64,0.3109784520305463,0.9827076403072232,0.09710099839407403,0.01192494295537472,0.7709351778030396,0.2021404206752777
64,65,0.5388923994743214,2.028705518774004,0.35081306623923525,0.021372426301240918,0.864756166934967,0.113294318318367
65,66,0.5807660394822656,3.8210963752595495,0.5857856154749521,3.8917885831324384e-05,0.8550907373428345,0.14483250677585602
66,67,0.3676569348055613,3.907393725473425,0.4993644257328654,0.007306315470486879,0.5496985912322998,0.4357139468193054
67,70,0.7420952082929135,3.9084719358048523,0.8446746073941329,0.06168033182621002,0.6886016130447388,0.16700905561447146
68,71,0.5149302435888344,2.9613748694856388,0.37126458352012587,0.034099575132131583,0.6924172639846802,0.23302869498729706
69,72,0.4463996569816489,4.032149965982619,0.4995036122487423,0.00021554550039581954,0.037985406816005714,0.9617973566055298
70,73,0.43404351874688696,2.6581000694880794,0.27520032407398304,0.0017690906533971427,0.8617309927940369,0.13544505834579468
71,74,0.5619085628414967,2.0982493044883275,0.33077278347701394,8.9627988927532e-05,0.900820791721344,0.09852681308984756
72,75,0.4226810088717046,1.5051398027236993,0.24998707993682445,0.00604616804048419,0.8406418561935425,0.1503998190164566
73,76,0.8975899739721549,2.6202399524174824,1.0773069023340225,0.008490867912769321,0.9091459512710572,0.08142607659101486
74,77,0.6769158201973181,2.581631725486252,0.5266901038441326,0.03567604348063469,0.8345867395401001,0.1275588423013687
75,78,0.4514505198598828,1.8619497416517368,0.258413432605345,0.00018126066424883905,0.018265966325998303,0.9815521836280824
76,79,0.5627552139577341,3.1490338577165824,0.40966544915440944,0.0026083746924996376,0.6125967502593994,0.3842132687568665
77,80,0.4273274175016212,3.3388229007503933,0.29443779862594033,0.010986280627548695,0.9003947973251343,0.08441267907619476
78,81,0.3902939258634556,2.516280827980354,0.29880986757038674,0.00024431868223473435,0.7411781549453735,0.2584361433982849
79,82,0.5007911650237623,2.778702324447329,0.3536458994374904,1.322246953350259e-05,0.9450399875640868,0.05487798899412155
80,83,0.4914717891383704,2.9719294130701077,0.4018236694171403,0.0006391885690391064,0.8818372488021851,0.11692649126052855
81,84,0.4457001054842885,3.9985633840250485,0.4826934071900138,0.001190304639749229,0.7394502758979797,0.258917897939682
82,85,0.8254339119951203,4.154483367865199,0.9045892788581601,0.0010558300418779254,0.8887178897857666,0.1097249984741211
83,86,0.41043230327063024,2.8560029581122497,0.27149291537920656,0.002002103952690959,0.6861193776130676,0.30966731905937195
84,87,0.6576160243644822,2.4530837629514144,0.5258260895740143,2.0385805328260176e-05,0.0009843437001109123,0.9989952445030212
85,88,0.416189557427517,4.204185203761413,0.3888976599483081,0.0030294363386929035,0.6977332830429077,0.2986900806427002
86,89,0.39483935192088265,3.1217436569096706,0.34230165343655705,0.007910609245300293,0.8501665592193604,0.14149081707000732
87,90,0.5568252427967122,3.5164779591278243,0.4714744955074779,0.0025138633791357283,0.6305656433105469,0.3649595379829407
88,91,0.3190339766457682,1.5340254060836562,0.15671040277296594,0.000529944896697998,0.9212682247161864,0.07738621532917023
89,92,0.3390841108286217,3.3510466111954704,0.20236031921769065,0.0057005099952220925,0.4868453145027161,0.5055586099624634
90,93,0.5050474555039308,3.175128694690984,0.3567973027302861,0.02233169786632061,0.6909399032592773,0.2723908424377441
91,94,0.4930414740768849,1.014672523032318,0.25764225429285464,6.70696099405177e-05,0.9045875668525696,0.0951913520693779
92,96,0.5541650669865971,3.1045893624804486,0.4436869088996964,0.0005669214879162612,0.8754552006721497,0.12368234992027285
93,97,0.4552072757424642,2.686619612273901,0.2580314391768088,0.04737770184874535,0.32840362191200256,0.6224442720413208
94,98,0.4499506913635376,1.0915867586663044,0.2116726217091034,0.0859646424651146,0.5663468241691589,0.2764158248901367
95,99,0.3971501267095143,3.241281761157325,0.3276765303262597,3.703698894241825e-05,0.9285400509834292,0.07137937843799591
96,100,0.5457129048314625,3.1474911391140337,0.4304425173032394,0.0005215975106693803,0.8256269097328186,0.17356953024864194
