,event id,width,length,azwidth,p_spot,p_track,p_worm
0,1,0.562949140160915,0.9817012938104452,0.8514636606130987,0.9706951975822448,0.009792881086468695,0.01945529878139496
1,3,0.3573529963146401,1.8843308549291584,0.856126844732244,0.0738111138343811,0.815179169178009,0.11050353944301604
2,7,0.40745343586056704,2.0514208597997103,0.16606715707393202,0.00014913763152435422,0.9668766260147096,0.028225025162100795
3,9,0.6455152243864042,2.206498929186889,3.071795546723985,0.25458720326423645,0.5041104555130005,0.23949743807315824
4,12,0.20541237462452536,0.9351113241592136,0.053622736327461874,6.599019252462313e-05,0.8596047759056091,0.1346052885055542
5,13,0.3813380214627894,0.7795697538705698,0.2369359446007197,-1.0,-1.0,-1.0
6,15,0.3642325806401371,2.1789411709386166,4.117240717742615,0.5576971769332886,0.19470524787902832,0.22564736008644104
7,17,0.4016344729998713,1.7584787301743212,2.9856369284537045,0.7120388150215149,0.2461521327495575,0.03957720845937729
8,18,0.15898239363467045,6.343146029562255,4.097537532051442,0.020865393802523613,0.4762269556522371,0.491629958152771
9,26,0.6375864421295012,1.3654897106349606,0.7716325239616251,0.32546904683113104,0.5172873735427856,0.1516038030385971
10,27,0.3956417716194309,0.7571733012090133,0.3306395929231848,0.06574712693691254,0.0359540618956089,0.8979965448379517
11,31,0.3824922444041041,1.458744571389233,0.18157810368915464,0.8379531502723694,0.10580161213874817,0.05467088147997856
12,32,0.4844257594742837,2.2314684107505376,0.7292020019119113,0.03657334297895432,0.7739958167076111,0.18612681329250336
13,42,0.545020096115706,2.101571504245113,4.366847859370656,0.0868343785405159,0.5725574493408203,0.3373216092586517
14,44,0.4531376603953305,2.493453232388208,0.2592094076943313,0.0013808433432132006,0.862341046333313,0.1359894871711731
15,46,0.32724725538382565,0.5831917666744635,0.10713167129704132,0.0032168964389711627,0.8347879648208618,0.15197515487670898
16,47,0.5340678458632904,2.2615219664995045,4.0496850528055806,0.06627614051103592,0.7473180294036865,0.1833641976118088
17,51,0.3364811762571838,2.7746151297796366,0.5692532011282283,0.0026995295193046327,0.9111994504928588,0.0848071277141571
18,55,0.3514418112487043,5.2804050604595725,1.826235067343559,0.0007231037598103285,0.3799776136875153,0.6183651685714722
19,62,0.5340515736092786,2.0135061785529973,3.1150186184381865,0.789643406867981,0.12130922079086305,0.05979018285870553
20,79,0.5641606366518389,3.067395729134261,7.129607761369659,0.788019061088562,0.10412734746932983,0.10768318921327592
21,82,0.35291608559912396,0.4888833127770539,0.2179821945110953,0.00017077258962672204,0.959769070148468,0.04001381993293762
22,83,0.5333286791612785,1.6129982798882765,0.385388306651732,0.9185516834259032,0.06931951642036438,0.009257488884031773
23,84,0.7021682387186405,1.810771542284386,0.5848540790171259,-1.0,-1.0,-1.0
24,87,0.546450342502327,1.27448066271676,1.5689379147663418,0.015645330771803856,0.8079062104225159,0.17577044665813446
25,91,0.5957837128903832,6.299587101554126,0.5218635935836281,0.9999960660934448,2.0458012386370687e-06,1.8316997056899709e-06
26,99,0.34806000749688376,1.3822456279180635,0.4424452230551089,0.00017559609841555357,0.3541446030139923,0.644806444644928
