sample,p_spot,p_track,p_worm,width,length,azwidth,x_coord,y_coord
316MeV_theta_0.0_phi_60.0_highstats,0.9854127131402493,0.0032328602877371715,0.011338366066419159,0.8974356448472309,2.9979411958923765,30.129980975940434,1297.37,972.26
1GeV_theta_66.4_phi_70.0_highstats,0.08627066786426921,0.5914029047248747,0.2714231940940954,2.46034772986139,33.17858964474467,6913.011027313499,1277.44,982.63
31.6MeV_theta_60.0_phi_40.0_highstats,-0.012856251446506834,0.8481760504012192,0.11204690807139023,1.1560528525960825,14.073695961865111,29.494530680564246,1323.592105263158,1028.328947368421
3.16GeV_theta_53.1_phi_20.0_highstats,0.07179359430469504,0.7190819221123871,0.19299147139335304,1.1406316789840665,28.323789155930548,6776.740698189432,1303.35,995.84
31.6MeV_theta_25.8_phi_0.0_highstats,0.011633708250625716,0.6744128343842749,0.31368289606645705,0.9597431573509533,4.154498051478605,17.04549766786214,1287.65,983.89
1GeV_theta_0.0_phi_30.0_highstats,0.999969812631607,1.09244350144877e-05,1.8769849417932248e-05,0.8854168189068343,8.423801759579217,1919.2619850958397,1294.68,970.64
10GeV_theta_72.5_phi_30.0_highstats,0.03544769757640495,0.7787162034667563,0.16579634450143202,1.4034037343487151,33.686552507900856,927.1110244225671,1261.76,988.42
100keV_theta_0.0_phi_20.0_highstats,1.0,4.741141879094357e-08,5.932958657695053e-08,0.9642480570428603,0.9999686066860918,0.9952546346125017,2237.0,623.0
31.6MeV_theta_45.6_phi_10.0_highstats,0.0002625569620067147,0.8027147188620416,0.19695579784103867,1.0212894971296305,8.66700743439184,72.63200116138985,1294.171717171717,967.2727272727273
1GeV_theta_36.9_phi_30.0_highstats,0.003820914336893884,0.6235772431781516,0.3191856500785798,1.1447759763076535,14.264480059890808,4269.508110845546,1305.9,978.26
10GeV_theta_53.1_phi_30.0_highstats,0.0396092997580331,0.7659285874245688,0.15984054647386073,1.2136453422551152,20.018376137214695,404.0049682438052,1281.48,987.2
316MeV_theta_36.9_phi_30.0_highstats,0.001980176782508112,0.7595510352281781,0.22977148969192057,2.5520155609516904,10.235598632221956,712.4060503714096,1294.68,969.71
100MeV_theta_53.1_phi_20.0_highstats,0.013153446856398257,0.831528051157615,0.13957096185007759,0.9852413755682479,10.164727679650053,32.533005236104,1261.3979591836735,967.3877551020408
3.16GeV_theta_72.5_phi_20.0_highstats,0.04414963777667211,0.7696496536572431,0.17786986943647207,0.9899770510527682,30.206570290075454,679.8444354695104,1282.74,968.32
3.16GeV_theta_72.5_phi_80.0_highstats,0.11944700952052863,0.4327650403037842,0.41993467143620367,1.438034145696062,26.900794357867348,325.1034779755871,1290.19,1008.43
1GeV_theta_60.0_phi_10.0_highstats,0.03879314177037486,0.7720948647844489,0.17985699048265816,1.247832033595199,22.538864563129902,581.1182962917047,1266.69,979.08
10GeV_theta_72.5_phi_80.0_highstats,0.1522837502811717,0.5632078374538105,0.2570035393536091,1.1506847168198444,27.490246066442968,1017.5279201891849,1291.31,996.25
10MeV_theta_0.0_phi_90.0_highstats,0.9348085507787274,0.014063547981911477,0.0499489543855816,0.9754928180939538,12.737576626614336,1923.2249318609036,1279.6421052631579,970.0631578947368
316MeV_theta_78.5_phi_60.0_highstats,0.007956013457762865,0.7096301122344558,0.2299644555572326,1.1556553720934408,43.08210454576528,252.19201931030165,1329.3164556962026,903.9367088607595
