sample,p_spot,p_track,p_worm,width,length,azwidth,x_coord,y_coord
3.16MeV_theta_45.6_phi_0.0_highstats,0.001245187595486641,0.8730496764183044,0.05391174182295799,0.9207059123715671,8.602165413533232,1.5551277842273041,835.0,1439.0
3.16GeV_theta_36.9_phi_40.0_highstats,0.0022707223317601334,0.842332825443591,0.15438873386243357,1.572674093714707,8.965548243624374,529.5615710991947,1281.19,969.42
10MeV_theta_53.1_phi_50.0_highstats,-0.058909227006779474,0.6620552758686244,0.14540426680468954,1.0764732982317569,19.411216534580557,1181.7893154554781,1569.25,864.1875
316MeV_theta_25.8_phi_60.0_highstats,0.02549223818364908,0.736347143149469,0.2351496797427535,0.9193460782328841,3.7844472232718256,1.2209618113656502,1289.76,974.33
10MeV_theta_45.6_phi_60.0_highstats,-0.1516937170307574,0.38275380042381585,0.11706046409904956,0.9384659178023905,6.91521764096058,7.056006765858126,1445.24,1022.04
3.16MeV_theta_25.8_phi_0.0_highstats,0.17324682210820747,0.28240166096278024,0.11464171381725967,1.0620674824081804,8.119401108486619,24.56071201761376,1397.0714285714287,1093.7857142857142
316MeV_theta_72.5_phi_0.0_highstats,0.0380748873070425,0.7148893898714611,0.2025363950382056,2.1332893282886993,29.523862293520995,1454.5546096606604,1231.9148936170213,971.0212765957447
316MeV_theta_60.0_phi_60.0_highstats,0.07648760382382552,0.7783654151840672,0.13616884451458286,1.0587844149818297,13.998245604544337,18.266590811183708,1299.090909090909,967.9191919191919
31.6MeV_theta_36.9_phi_60.0_highstats,0.02247004946772667,0.6757913832413539,0.24063265833145756,0.9252496687143108,16.411407471398356,397.8122812871063,1352.3804347826087,943.6086956521739
1GeV_theta_53.1_phi_10.0_highstats,0.025430533102150436,0.7736988006724278,0.18081548272632061,1.0855512243654162,18.361917798722445,3798.4822448739847,1273.92,971.19
3.16GeV_theta_36.9_phi_70.0_highstats,0.04005236481233737,0.62763675752969,0.3084805887565017,0.9417374593317072,10.340669781888858,46.54466792088396,1294.87,976.25
316MeV_theta_60.0_phi_70.0_highstats,0.07506609543262358,0.6447498617257225,0.20124149012146517,1.1678628764408072,24.925759832823964,1056.741254264648,1263.25,1007.27
10GeV_theta_60.0_phi_30.0_highstats,0.022107911782293998,0.8036215852107853,0.15057296494138428,1.1692886684097221,24.762437390492675,2521.8652128244153,1283.76,980.3
10MeV_theta_45.6_phi_70.0_highstats,0.056392933241719824,0.4637710650761922,0.3567615896075343,0.8946995282065018,8.557202324699196,22.12125313645895,1374.8666666666666,991.9333333333333
31.6MeV_theta_66.4_phi_10.0_highstats,0.023157129683172767,0.8029055947579605,0.1687710603557365,0.9460459839764824,17.051842338157336,147.01915870608926,1546.4347826086957,945.2173913043479
316MeV_theta_0.0_phi_60.0_highstats,0.9761641869265623,0.002290369268972192,0.021495295330704635,1.0166795399150974,7.420906063063836,3766.800974875601,1296.04,970.24
1GeV_theta_66.4_phi_70.0_highstats,0.07308524967927289,0.621939677462297,0.22291024238096946,1.126666157498074,30.166210013870902,2872.5081397205995,1304.7373737373737,975.4141414141415
31.6MeV_theta_60.0_phi_40.0_highstats,-0.05490319532125987,0.7635142083575086,-0.00901842640326699,1.2351510307922013,12.939598852506728,37.940885645931495,1317.3170731707316,925.3414634146342
3.16GeV_theta_53.1_phi_20.0_highstats,0.020969713517950173,0.7633205037603329,0.15653006623964758,1.519930223754774,21.684107954369146,2153.285988809974,1286.62,981.38
31.6MeV_theta_25.8_phi_0.0_highstats,0.08700034487381345,0.5731777932681144,0.3361791919544339,0.8964378201563308,3.8371761920535348,9.890312276030347,1285.96,944.21
1GeV_theta_0.0_phi_30.0_highstats,0.993387608230114,0.0012889725847475297,0.005302958085280283,0.9158627888890843,10.314865155797806,2266.3015505925605,1294.87,973.16
10GeV_theta_72.5_phi_30.0_highstats,0.040744989124603635,0.7906463972090569,0.16302001058269525,1.4833118904120863,40.020741247900496,2090.04328457611,1261.56,986.03
31.6MeV_theta_45.6_phi_10.0_highstats,0.00977865924430303,0.6368726761595812,0.1983755064838988,0.9336683941465886,16.148517074374244,2197.896903466922,1291.6136363636363,919.3295454545455
1GeV_theta_36.9_phi_30.0_highstats,0.001985874913009429,0.7858050831547007,0.20876769329654052,1.152003064792379,7.255506333979115,72.40971450847546,1288.98,976.75
10GeV_theta_53.1_phi_30.0_highstats,0.028511814560253014,0.8152011849870905,0.13186474242596888,0.9756979253442803,10.78735327794441,47.742426539432415,1285.66,978.73
316MeV_theta_36.9_phi_30.0_highstats,0.010116390562630216,0.7513971692533232,0.22936503983568401,1.1291632960181741,20.927286997214598,4390.857356136565,1303.28,955.16
100MeV_theta_53.1_phi_20.0_highstats,0.05051602988574174,0.7304891829688168,0.20644906742674402,1.1240346730048079,20.806682197477212,4671.941589061484,1248.979381443299,954.7422680412371
