event id,width,length,miss,dis,azwidth
510177971,1.0781163928949988,1.6452166189904838,1.1727985535449774,2.268764730648516,2.2940435014809544
510427829,0.8335447023930161,1.708752875240486,0.012583420375928021,0.23293016566055086,2.913342817039612
510427853,0.7029442580722293,1.2531323763344293,0.12788875975900113,0.757052515368583,1.5396286028268589
510427919,0.41321082637327955,1.204889635379553,0.006554971051364586,1.319193902248301,1.4517273752137552
510428057,1.2629481403179328,264.2493684828534,1.5863558058450888,204.4615548051004,69823.52505707783
510428189,0.916929817896696,19.228938614282466,0.23095778206052964,26.43526692561441,369.72383675363017
510428197,0.49739836181936237,1.3130637708921389,0.44905844594418426,0.4491924373192944,0.2482860092249421
510434697,1.0448133800160435,1.5651150540089616,0.7092512049772088,0.7299874173262674,1.1676878025433717
510436843,1.2286338499292169,414.7458622714813,0.34709909503158015,151.5135343499474,172013.2280254008
510436954,1.2674482393325341,634.8461517266545,1.0781914868685045,162.74299403677318,403011.9493645107
510443596,1.092965498002388,398.4842758723298,0.8687656354208672,104.8618511259471,158778.8173136916
510453806,0.5517744588045184,13.342147982960515,0.060471175233047895,5.860598944870668,177.99399385352692
510456428,1.122218510993373,513.316979915981,0.387300402657529,120.11530928679448,263491.58279123437
510463305,39.0859678819745,242.81669513595523,44.968830713250625,552.6985351866657,58579.7427736213
510465111,5.746980031189343,274.12996573514965,0.5504904147041096,343.10724246365606,75147.05151885655
