event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,0.0028068118263036013,0.3699187636375427,0.10453016310930252,1312,969,0.9127679346283392,7.7226821501571425,4.106222376826096
2,0.0018577113514766097,0.9023184180259705,0.09572239220142365,1284,983,0.87980399689294,8.540667620667643,4.38411383828353
3,0.001619055401533842,0.9492677450180054,0.044503141194581985,1280,984,0.9234610740656216,8.122631330113608,4.080577432605829
4,0.0008224710472859442,0.8352304100990295,0.16391663253307343,1305,956,1.0829853681742505,8.44128765048899,5.0641795655964295
5,2.929467700596433e-05,0.9719869494438171,0.027955617755651474,1298,971,0.9003365001041642,6.607497995470389,3.0814572412793204
6,0.00024007124011404812,0.9661553502082825,0.03348897770047188,1290,969,0.7759101285877955,5.817397608266465,2.3201639307775976
7,3.0941157547204057e-06,0.9971497654914856,0.00280255195684731,1297,973,0.8723524505375614,7.7399390925593075,3.873471246353776
8,0.00040868326323106885,0.9306157827377319,0.0498490072786808,1298,977,0.8881195811847256,7.990338706208375,4.204457225049829
9,0.002651451388373971,0.9412811398506165,0.05560856685042381,1301,980,0.992671195248592,7.845536664960373,3.765885222208916
10,0.00037580649950541556,0.9723549485206604,0.024920348078012466,1290,974,0.9486413610245883,8.247913897888163,4.450737268787018
11,2.771216895780526e-05,0.9527908563613892,0.04717740789055824,1281,979,0.7984287456784576,8.900659542137305,4.518398417072696
12,8.387274874621653e-08,0.9988441467285156,0.001155262696556747,1278,985,0.9367418025163162,8.565462843548666,4.517583867149024
13,0.0029433786403387785,0.7448925971984863,0.2510625720024109,1287,967,0.7002393162199065,6.313009232019755,3.132108502010224
14,0.003047027625143528,0.8057612776756287,0.1896432340145111,1295,986,0.8606592151738133,5.826626246444923,2.372883658055794
15,0.00015169932157732546,0.9711544513702393,0.025363799184560776,1292,972,0.9211809665060711,7.433759072888493,3.630690710411124
16,0.0001733375247567892,0.9806038737297058,0.015118631534278393,1299,971,0.9033675810382865,7.675843132626779,3.784930868031876
17,0.0002206276694778353,0.6600544452667236,0.33971357345581055,1278,976,0.8563877060285964,8.410388509490756,5.760481082857918
18,3.958202796638943e-05,0.9923098087310791,0.007585911545902491,1287,980,0.8555012870628259,8.232738802180332,4.200964057900598
19,0.00014500606630463153,0.9507318735122681,0.04895675182342529,1296,971,5.090388402222957,71.99915032115901,3133.618559854504
20,6.01712429215695e-07,0.9980584979057312,0.0019407205982133746,1293,973,0.8724068089442952,7.690866881254251,3.9964844928083934
21,0.00018496315169613808,0.9541240334510803,0.04563939571380615,1289,973,0.8289978410614128,7.268570509571879,3.5108173652576555
22,2.375962594669545e-06,0.9972198009490967,0.002753285923972726,1280,984,0.9075177560709264,8.285345483254998,4.270816047587663
23,0.0014146905159577727,0.7341324090957642,0.2621610760688782,1294,968,0.820733195316981,6.526420522994309,2.8703256730166915
24,0.00016954628517851233,0.9446406960487366,0.055163443088531494,1297,975,0.9155641933266498,7.882741687839945,3.7906936892438106
25,9.618152034818195e-06,0.9953194260597229,0.004591519013047218,1294,965,0.9002757086259294,7.983570255814796,4.4548778105626345
26,0.00033029975020326674,0.9434619545936584,0.056026678532361984,1287,972,0.9024292310955323,7.987690120134312,4.077239286858824
27,0.00016249669715762138,0.9612593054771423,0.03420138731598854,1289,975,0.9410524892071596,7.090280054190894,3.3785365777968774
28,0.027917947620153427,0.730643630027771,0.21235498785972595,1291,972,0.8722225419544513,8.254296740840386,4.237279656674787
29,0.00026748658274300396,0.9646329283714294,0.03482593968510628,1289,975,0.852326634019195,7.956595915313204,3.9487887911471318
30,0.10427439957857132,0.5046835541725159,0.3167842924594879,1283,986,0.8956782459395561,8.684671571608245,4.583455699259945
31,0.0005065178847871721,0.9046548008918762,0.09284696727991104,1281,973,0.9146684011930577,8.527958404554216,4.527967521849377
32,0.00010282594303134829,0.9854389429092407,0.014106972143054008,1283,994,0.855317032271247,7.699331528613588,3.48774867852051
33,2.5902716060954845e-07,0.9981157779693604,0.0018823005957528949,1274,976,0.8377303682397197,7.9684259598429685,3.853925219394251
34,2.604808059913921e-06,0.9934070110321045,0.0065879784524440765,1296,975,0.8690928260923039,7.1704991021806475,3.3307679734496984
35,0.05180461332201958,0.4949404299259186,0.23603789508342743,1290,971,0.9387691657720658,8.201079592245504,4.386860064001944
36,0.0003784828295465559,0.9817917346954346,0.01782158389687538,1288,977,0.9455272540722536,6.915216847263795,3.440615367272318
37,0.00010212104098172858,0.9894872903823853,0.009639021940529346,1294,963,0.8827959341811253,7.5396241792037575,3.8838287698372653
38,0.004245004151016474,0.732906699180603,0.26272591948509216,1285,986,0.832190384269211,8.543083044046435,4.225153804580879
39,0.0017359816702082753,0.6579346060752869,0.3398634195327759,1293,966,0.8914268423496907,8.050530939011853,4.693870619141131
40,5.584339305642061e-06,0.9794753789901733,0.020474078133702278,1276,985,0.9627280228925014,8.62429958434363,4.371739999240843
41,1.5392904515465489e-06,0.9975602626800537,0.002434764988720417,1276,985,0.8851173695756991,8.159434125118795,3.9232386880639645
42,3.4547340987955977e-07,0.9985467791557312,0.0014522604178637266,1290,971,0.7950360362865351,7.133120195388192,3.280289483029131
43,0.0005169048672541976,0.9667518138885498,0.031418055295944214,1285,984,0.8712267813255578,7.294710553584405,3.4003215650021525
44,2.144982090612757e-06,0.9918795228004456,0.008069881238043308,1301,963,0.9442124062204359,7.507983622202072,3.764767762044832
45,2.425842694719904e-06,0.9946767091751099,0.00529572693631053,1280,980,0.823657736152099,8.100486753850314,3.7736842232732517
46,0.00045008870074525476,0.9681692123413086,0.028506826609373093,1288,972,0.902846242555642,6.087469351014608,2.6600928264752843
47,3.860935066768434e-06,0.992536187171936,0.007453525438904762,1285,974,0.8756990407221271,7.174342038780044,3.4503146729332173
48,6.760653832316166e-06,0.9918928146362305,0.00809179525822401,1294,978,0.9560620496670198,8.080112474806553,4.2327993370940815
49,3.2006641959014814e-06,0.9961202144622803,0.003872370347380638,1283,986,0.8402047863668782,7.902908621946089,3.7160258523022986
50,0.00808845553547144,0.6240039467811584,0.36700910329818726,1293,975,0.8149750308514161,7.054071623530366,2.5871722605141
51,0.013883535750210285,0.9100574851036072,0.0758202075958252,1288,967,0.7114881105403889,7.268194257096234,3.2278899632633387
52,5.749571755586658e-06,0.9882441759109497,0.01174856722354889,1286,979,0.8289200764950259,7.933526613716604,3.864548067096312
53,5.229001999396132e-06,0.9707818031311035,0.029203781858086586,1292,976,0.8822041321839195,9.627826255970284,5.6826377404912485
54,9.640366442908999e-06,0.9876463413238525,0.012341476045548916,1284,994,0.8312599031437211,7.021694946556959,2.9843234190307983
55,8.461728612019215e-06,0.9950193166732788,0.004777310416102409,1296,966,0.9811577941549608,6.71574150424506,3.273196178774159
56,7.095181445038179e-06,0.9952142238616943,0.0047660949639976025,1287,989,0.9243864070657174,8.044204338570392,3.897330642227605
57,0.00011796405306085944,0.988741934299469,0.008765817619860172,1295,975,0.8891160342806232,7.9056430484629825,3.9723108618269745
58,0.0020471224561333656,0.9630675315856934,0.029907166957855225,1299,974,0.8709812034884986,8.145146236081603,4.487124825538936
59,4.71469229523791e-06,0.9899749159812927,0.009984627366065979,1300,966,0.9197753354787354,5.921727297398867,2.630841604927984
60,0.0003853455709759146,0.9652299880981445,0.030858216807246208,1278,987,0.8978566514684507,7.9167903849183725,3.8668141484604415
61,0.026490861549973488,0.9035778641700745,0.04905764386057854,1298,975,0.9534597077612949,8.445520407452925,4.912575226328258
62,0.0002420840028207749,0.27120712399482727,0.7285121083259583,1300,967,2.166286450544176,8.342271875671111,4.718393746961652
63,3.112273770966567e-05,0.988634467124939,0.011275193654000759,1294,966,0.9252794439594709,7.672363149803973,4.088677306481134
64,0.0007373263943009079,0.9513218998908997,0.047857437282800674,1296,969,0.8558336204145361,9.011985672581199,5.191838179997346
65,2.28049248107709e-05,0.9922630786895752,0.0076806265860795975,1283,988,0.9554997423837597,7.930592345579253,3.9678188905148453
66,1.4009956430527382e-06,0.9813893437385559,0.018602687865495682,1279,979,0.8965777393579496,7.883330606696473,3.941357040315234
67,2.6342097498854855e-06,0.9962508082389832,0.0037438974250108004,1287,976,0.8431063460187972,7.916607192833721,3.947968362067213
68,3.948680841858732e-06,0.9972782731056213,0.002715817652642727,1297,973,0.8033059033092338,7.139832546101461,3.225167613603413
69,0.004781459923833609,0.296117901802063,0.03386696055531502,1299,981,0.9149983630329658,7.354494867679424,3.5628056059103237
70,0.004060477949678898,0.932683527469635,0.06321711093187332,1285,980,0.8573620268907962,8.708416910158814,4.524001747210643
71,0.00026761871413327754,0.977430522441864,0.02224479801952839,1276,984,0.7924361628749232,8.468534849791594,4.100014404072903
72,0.001881081028841436,0.9293224215507507,0.06606806814670563,1302,966,0.9519443547420137,7.05020725724708,3.4972201372098217
73,7.412370177917182e-05,0.9903592467308044,0.009524605236947536,1279,975,0.9439534164268613,7.887648827342531,3.868400599994585
74,0.0012046440970152617,0.6227580904960632,0.3756707012653351,1295,969,0.9795811722058648,5.6823371672455805,2.6075344085268
