event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,0.010596949607133865,0.04097996652126312,0.9483661651611328,1293,982,0.9651058334455559,9.052665905160922,30.376915378642085
2,0.004967252258211374,0.7556594610214233,0.23582187294960022,1294,980,0.792415506740882,7.475772807846896,21.080603126263327
3,0.008753571659326553,0.4951731860637665,0.2059301882982254,1294,974,0.8621861149735133,7.40900092990654,20.210777558256098
4,0.6394749879837036,0.1393534243106842,0.21946240961551666,1295,984,0.8623714944655331,8.101029687591554,24.319535947722546
5,0.003257632488384843,0.677793562412262,0.28135889768600464,1295,969,0.930352031098543,7.016214382783827,18.06955610141319
6,0.003344309516251087,0.025969166308641434,0.9706487059593201,1298,961,0.9356168684472017,6.375895459646021,15.164272147548475
7,0.004010999109596014,0.018660588189959526,0.977075457572937,1288,972,0.8434645852913034,6.2292695604104065,13.831855995105538
8,0.01814894564449787,0.3083052933216095,0.6705887317657471,1294,986,0.8049227758074881,7.938343131395459,23.279686530014402
9,0.0025546199176460505,0.7089260816574097,0.16928234696388245,1294,974,0.8633697160769005,7.413779266187051,20.033691924880976
10,0.0003591493295971304,0.39776983857154846,0.5985656976699829,1293,978,0.9382731469714402,8.033552525638353,23.905001514003086
11,0.000313302269205451,0.6267092227935791,0.3684518039226532,1295,966,0.9133878324851171,6.908915638637689,17.60130950686825
12,0.0016128956340253353,0.6216093897819519,0.16971836984157562,1297,978,0.9291629002447228,6.888909352726941,17.653428137149454
13,0.008879225701093674,0.06017259508371353,0.9309214949607849,1294,964,0.9529609876628887,7.903384624223068,23.202852206488988
14,0.2767123579978943,0.3396907150745392,0.38056644797325134,1296,986,0.8756399951923286,8.599717205699672,26.654760349544613
15,0.002680240198969841,0.7679368853569031,0.17836804687976837,1290,968,0.9204373598504549,7.231258125525878,19.39157606965332
16,0.0008663613116368651,0.8032911419868469,0.18600231409072876,1280,973,0.8983581023512092,7.948203266989706,22.84072547016653
17,0.12314259260892868,0.15288391709327698,0.3948532044887543,1295,977,0.9233132734024634,8.000396871208837,23.654614247817886
18,0.00048191400128416717,0.07896432280540466,0.9203435778617859,1296,985,0.9360249203983734,9.644789159781103,34.010677327354124
19,0.005898964591324329,0.41664090752601624,0.5753318071365356,1290,985,0.8656487044495234,9.243802391495391,31.147193341837724
20,0.3649040758609772,0.3634174168109894,0.16893962025642395,1294,983,0.8917513687020909,7.518790011958736,20.576003781388454
21,0.0010744266910478473,0.8536872863769531,0.14071287214756012,1297,978,0.825246777365444,7.009955212478796,17.903145902822477
22,0.014431435614824295,0.8588536977767944,0.11926453560590744,1289,987,18.582409077173665,25.622610486678926,345.34479796461693
23,0.03477663919329643,0.28896138072013855,0.24669229984283447,1293,976,0.9381718481853978,8.30735802048779,25.128391421349132
24,0.01525475550442934,0.6433722972869873,0.2995396554470062,1290,979,0.8475031635585636,8.304531955084482,25.019128385375403
25,0.38399946689605713,0.33409300446510315,0.16487830877304077,1296,982,0.9312866692193869,8.765881790070061,27.905725258051135
26,4.176891889073886e-05,0.9685686230659485,0.030036864802241325,1297,977,0.845437603081051,7.308371301400976,19.68284421972866
27,0.5265616178512573,0.13397976756095886,0.16154401004314423,1293,982,0.9728450262791132,8.70633862274335,27.76918863518816
28,0.13401088118553162,0.6469804644584656,0.18103353679180145,1294,978,0.8292395702456868,8.078079102217098,24.007115956242288
29,3.062387622776441e-05,0.9430192708969116,0.056808363646268845,1311,1037,1.501488478375881,38.044298881663536,851.8072076371939
30,0.09809637814760208,0.5781751275062561,0.2774156928062439,1290,980,0.8442852072859357,9.17073017858422,30.78180066380705
31,0.5425039529800415,0.18865324556827545,0.13258425891399384,1293,986,0.9020175532942291,8.06692231240337,23.765722435810616
32,0.041044823825359344,0.0474475622177124,0.911110520362854,1298,982,0.9242195323424836,9.12820493902583,30.392077575228694
33,0.016088735312223434,0.24677014350891113,0.7206946015357971,1294,970,0.9296760752118145,7.87234050849909,22.732479907919675
34,0.012910870835185051,0.8397523760795593,0.1411982923746109,1293,978,0.8738410467101595,7.980501582171523,22.992786273708045
35,0.02804950624704361,0.73118656873703,0.12445025891065598,1294,988,0.9172657678312156,8.191228053002842,25.1527450258395
36,0.0017514289356768131,0.6363799571990967,0.36101388931274414,1298,979,0.8797721529926237,7.873948206498264,22.791670596978896
37,0.0392446406185627,0.16888616979122162,0.5686854720115662,1298,967,0.9882521269061558,7.064189486433052,18.644098314792362
38,0.003593354020267725,0.8653317093849182,0.11297287046909332,1297,987,0.8644393434890916,8.367468715348759,25.97274984284212
39,0.0016102325171232224,0.2946799397468567,0.7015217542648315,1301,974,0.8399067464169255,6.527192817559377,15.94095835441575
40,0.2282589077949524,0.5292181372642517,0.2363540381193161,1299,983,0.8441517177061526,8.613760811931062,26.88515279522876
