event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,0.004532593302428722,0.7171228528022766,0.27305933833122253,1269,1007,0.8822567589318333,14.25259585241293,77.95036718198676
2,0.00026669929502531886,0.7794141173362732,0.025340711697936058,1272,1287,0.8760150943127419,14.830614702098986,110.23784365284305
3,0.005028619430959225,0.675909161567688,0.22519569098949432,1316,954,0.8639163375287222,13.707836452842887,63.116793056110374
4,0.1941012144088745,0.054362449795007706,0.6056980490684509,1295,929,1.0073877588100442,13.350501936721633,61.51059001752615
5,0.0002512546197976917,0.9568545818328857,0.037239864468574524,1351,1041,0.8650765279916056,14.289403185964188,76.50491226693862
6,0.0073899757117033005,0.8981493711471558,0.0921056792140007,1275,1081,0.9161485876990507,15.063508605437377,91.73687796174508
7,0.020691677927970886,0.11207287758588791,0.28955960273742676,1229,742,0.9113746728910356,13.362137741972749,46.536710396383825
8,0.02987583912909031,0.8826185464859009,0.07093207538127899,1241,1332,0.8847604546750002,12.384877645268793,80.80084112938198
9,0.0018552253022789955,0.8439778089523315,0.14843259751796722,1146,1041,0.8539103667291067,13.842552056318189,81.35275662157507
10,0.5179042220115662,0.0061797937378287315,0.47588443756103516,1339,1064,1.390646017637419,12.932144730936905,56.73107181690559
11,1.6488071196363308e-05,0.0038310077507048845,0.9961519837379456,1165,1059,2.986728634527472,7.474478955304209,35.07112402142103
12,0.0001620301918592304,0.9070470929145813,0.09215959161520004,1261,1156,0.8233814701324448,13.942898019878344,87.897815073226
13,1.693517333478667e-05,0.8790451288223267,0.1208898201584816,1281,1010,0.8689613141511531,12.908850906859348,62.78574368290535
14,0.1491369903087616,0.4569358229637146,0.3839053213596344,1322,765,1.8778945312328503,11.752057490112488,25.07874474722182
15,0.003468017093837261,0.6529663801193237,0.3381465971469879,1345,918,0.9066113468409455,12.700936969404674,51.820483054776666
16,0.7447982430458069,0.041431061923503876,0.1635543406009674,1310,1136,0.9547448481780773,13.082953745485526,74.91797229635775
17,0.30032193660736084,0.033187683671712875,0.666480541229248,1212,778,0.9788074787989928,15.019998453323431,64.83213243327253
18,0.44268420338630676,0.33308741450309753,0.15176650881767273,1344,925,0.8575930274387001,13.083997452172609,54.86479194434529
19,0.0005876785144209862,0.9531390070915222,0.043944042176008224,1199,983,0.9208359170696191,15.731904367644011,93.87420419889224
20,0.02708354778587818,0.8178157210350037,0.10338864475488663,1314,1007,0.942636428805081,13.960456640878656,70.67464776797286
21,0.0010534335160627961,0.9157841801643372,0.08031444251537323,1243,823,0.8573808473406299,13.478055058821928,52.7788073395332
22,0.24140161275863647,0.5897168517112732,0.1550779938697815,1312,896,0.8783968148832775,14.64016449512186,67.05516106896407
23,0.01475038193166256,0.4257371127605438,0.48550114035606384,1272,848,0.9301786051960735,12.619348972018976,50.10199107947656
24,0.021005894988775253,0.5187254548072815,0.3122042417526245,1292,887,0.895815604046839,12.562267652085891,50.25628303400609
25,0.01225926261395216,0.10117547959089279,0.8846026062965393,1600,1042,0.9137572654452301,11.161550472328061,42.89878675086445
26,0.00014095177175477147,0.0007127590361051261,0.9991462230682373,1189,1163,3.3172285036308233,12.673212479031575,98.52512110578121
27,4.674046431318857e-05,0.00416589668020606,0.9957226514816284,1226,950,0.9235465732932956,10.891423530754636,44.0571204122485
28,0.007440157700330019,0.46771836280822754,0.5211172699928284,1265,915,0.8381890131007891,14.625144646802,71.94652966661857
29,0.006572486367076635,0.7646744251251221,0.2257620096206665,1386,1041,0.8593321587438293,13.915177365760801,70.16168499179024
30,0.005440371576696634,0.13796214759349823,0.8319701552391052,1248,1349,0.9155376429749895,13.973275443907788,104.00882727796188
31,0.0670766606926918,0.7283394932746887,0.18716853857040405,1321,936,0.890432503721362,15.143676234258317,76.08843238087509
32,0.5189418196678162,0.22585871815681458,0.23988479375839233,1273,1108,0.8307594690435315,14.623308255974628,90.0221899988577
33,3.509571615722962e-05,0.0024787108413875103,0.9974859952926636,1422,1057,1.482513850763094,9.31028453464335,31.989939252701543
34,0.8519925475120544,0.037774719297885895,0.09102126955986023,1264,1013,0.9549551018259176,14.05947621373854,78.4501167177252
35,9.405149512531352e-07,0.0026639262214303017,0.9973070621490479,1510,803,6.1153852586458,12.22465438873042,129.00904596237362
36,0.0025009631644934416,0.16540293395519257,0.826180636882782,1356,1031,0.9028022318752513,12.007570140369616,54.26292691742118
37,0.22298020124435425,0.47845959663391113,0.13209092617034912,1518,1110,0.8888183845901545,13.203394693294333,65.23189242123682
38,0.00020118513202760369,0.954025387763977,0.03456861153244972,1358,1074,0.8510376674458596,13.44586594640284,70.19525059044999
39,0.07195421308279037,0.057812876999378204,0.23753252625465393,1186,1136,0.9559581444625801,12.378481276066584,71.18031387747143
