event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
3,1.327183213106764e-06,0.999313473701477,0.0006841978174634278,175,1287,0.8887850634084686,18.681310032407342,186.25029623052282
4,-1.0,-1.0,-1.0,2195,3,0.9627336055707596,11.852704875673334,31.279770866425807
6,0.00909925252199173,0.1179659366607666,0.872919499874115,1930,1361,0.9524467869498114,16.896108850592903,10.062593319196683
8,6.577343447133899e-05,0.5886673331260681,0.41124045848846436,495,803,11.535972446795572,15.947148613064456,168.10519438687322
11,7.415489449158486e-07,0.985805332660675,0.014193917624652386,1376,943,0.836446568889153,18.97073836725656,2.606670243271058
12,-1.0,-1.0,-1.0,1834,16,0.5849398026379701,7.0906405958709895,12.328229239829799
14,1.7790645870263688e-05,0.7175014019012451,0.28247377276420593,2430,227,0.9209537380793463,18.380548042941022,43.210820513201746
15,1.2083835372322937e-06,0.997503936290741,0.0024944019969552755,1303,145,6.457412108148855,88.05571978002475,4363.600959206918
16,0.0024133988190442324,0.7166472673416138,0.28090977668762207,756,1010,0.9710593424831645,17.214564579287448,38.644963677199726
20,3.498429578030482e-05,0.7617132663726807,0.23825037479400635,1962,545,0.9138988256301719,15.990623286080627,13.796530572181025
21,6.242225208552554e-05,0.9607760906219482,0.03912893682718277,1649,1192,9.908656307906437,48.300858462040026,1334.3559079934873
22,0.9999982118606567,4.1468712197456625e-07,1.413584072906815e-06,2368,361,1.2502818257597945,1.313490058528929,1.5721997544168091
23,7.456032236063947e-09,0.00029697746504098177,0.9997029900550842,718,1093,5.607340623521984,20.606357702237194,36.61114278365074
24,2.958992354251677e-06,0.9987634420394897,0.001230636378750205,2120,1076,0.9032803735188248,17.412354550800202,0.8277038509613434
25,2.82804035123263e-06,0.9908478260040283,0.009148414246737957,1754,1641,7.295552812370855,30.274333390091858,340.5611681165602
28,6.037993898644345e-06,0.9975845813751221,0.002406550571322441,1971,853,0.9133500508415301,17.913383237414735,3.2999786275400673
29,5.707099717255915e-07,0.9994022846221924,0.0005967466859146953,718,1109,0.9085401957603032,17.43824959241603,44.61767327683469
32,9.723346920509357e-06,0.9981617331504822,0.0018211971037089825,2050,400,0.901214176262529,17.19690631267926,28.938012142327526
33,0.00015650880231987685,0.9217181205749512,0.078077033162117,1439,1525,0.9518569445199561,17.425780062562804,38.85970481795604
35,5.2463165047811344e-06,0.9808560013771057,0.019136836752295494,1916,516,0.9119394869991769,16.931493588714815,10.92418142847717
37,2.340657556487713e-05,0.9942052960395813,0.00576384924352169,1624,848,0.9441058529560852,18.477145308787815,1.826121104505712
39,1.288450675929198e-05,0.9985212683677673,0.001429788419045508,1949,1019,0.8669477538987729,16.812378012111576,0.7531886802853887
40,5.172986857360229e-05,0.9956598877906799,0.004286947660148144,898,215,0.8818503776565175,18.298682065859662,52.77644482377724
41,3.382808790775016e-05,0.755165696144104,0.2447994202375412,1355,836,0.9070879383437359,16.74908574187046,1.018884782023354
