event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,6.877717532915995e-05,0.9434261918067932,0.05557780712842941,823,1810,0.9537678564870253,19.317473256110357,243.13805559952152
2,0.000790212070569396,0.5445131659507751,0.45343413949012756,995,1421,0.917892249968429,19.50418896597172,179.4692068289445
3,0.011671500280499458,0.08681649714708328,0.9013289213180542,1476,591,0.9544380112779849,15.960146635492166,12.564877256626911
4,0.002631841693073511,0.9456306099891663,0.04604525491595268,1346,1563,0.8879822311031468,18.09987237996308,130.9652434695151
5,0.635053277015686,0.05526916682720184,0.3022996187210083,1195,795,0.9951257878676686,17.4747449134434,50.63031290444941
6,0.00790291279554367,0.5071046948432922,0.48102495074272156,1157,782,0.8739254431610834,17.3312588453887,45.87770223006136
7,0.00022901750344317406,0.9013996124267578,0.075039803981781,1326,665,0.8927623882833186,16.706918287268408,23.359723575060023
8,0.001989561365917325,0.6208294034004211,0.33397772908210754,1226,1487,0.9195293101592484,16.947314981904867,120.83668763794824
9,9.652234439272434e-05,0.962119996547699,0.03600410372018814,1387,732,0.8411058689959258,18.019530401589048,30.575575936777064
10,0.00013828821829520166,0.9358237385749817,0.016398128122091293,736,1333,0.8626468166495075,19.27580584095397,203.1349914383779
11,0.22837793827056885,0.02582523413002491,0.7457050085067749,1133,1474,0.9818130856081636,21.140350160090193,203.4855272559338
12,0.0008443120168522,0.010691539384424686,0.9884413480758667,1555,1436,2.732482121122967,13.07646358860331,48.84286160601799
13,0.0005634689005091786,0.4644031822681427,0.5293207764625549,1260,1417,0.8375182771940045,15.612564945436235,93.82369636553062
14,0.0002999868302140385,0.01121720764786005,0.9884661436080933,1030,1442,1.8286997639746123,14.175280784036126,88.88200143210878
15,0.15596634149551392,0.6870033144950867,0.1562819927930832,1320,816,0.827149158592819,18.507361408177236,43.749558231878424
16,0.00029013672610744834,0.922343373298645,0.057972729206085205,1004,746,0.9337651022584157,16.44435875950672,46.885092750911426
18,0.001706562703475356,0.9489538669586182,0.04899784177541733,1752,94,0.9098704893576316,17.51995034070808,4.280834936736798
19,0.000893276825081557,0.918761134147644,0.0724153146147728,992,1419,0.7913490185790784,18.620029965819228,168.35443139617777
20,0.6334946751594543,0.25642114877700806,0.10931777954101562,1014,687,0.9041951434133192,16.67188215017723,34.41462125147751
22,0.0008663602056913078,0.013034321367740631,0.9860953688621521,1328,160,3.1679727961033444,15.285408242364495,26.519214218258583
23,0.00010467338870512322,0.9599034786224365,0.03945915028452873,1103,1335,0.8808011302227311,17.908858536958824,124.87639523148611
25,0.00011227249342482537,0.7624267339706421,0.23112213611602783,1644,613,0.9103716026390348,15.505743797525838,11.691114494783013
26,0.16358152031898499,0.14530833065509796,0.690682053565979,800,1327,0.9050774497225694,19.33059828196355,189.98390937496873
27,0.003544791368767619,0.4831537902355194,0.4997691512107849,1564,656,0.9188293068951681,16.750441214130458,15.124659891170056
28,7.616778748342767e-05,0.9152992963790894,0.08404804766178131,1574,1395,0.8564796317753928,17.474880821874557,87.75625578630884
29,0.01441393792629242,0.8402093648910522,0.14265866577625275,1380,825,6.3672007724633595,298.5649009521229,59774.80652903379
30,3.57365352101624e-05,0.9666199088096619,0.023474978283047676,1480,354,0.8939970252720918,14.129253150381917,1.3985803089531015
31,3.6415905924513936e-05,0.28916865587234497,0.7107512950897217,1440,486,0.8513600295646823,16.01923795879496,6.517456096947083
33,3.823762381216511e-05,0.0046997531317174435,0.994404673576355,604,1431,3.1528326205928425,13.400176743167451,138.79994249146432
34,0.3097871243953705,0.07127312570810318,0.618628978729248,1201,915,0.9244739259271353,14.578716667945198,44.96254387336267
35,0.9795354008674622,0.011084964498877525,0.008541414514183998,1000,1331,0.9041999729434598,19.908091476467945,167.56801815617172
36,0.0008587576448917389,0.052412666380405426,0.9466780424118042,1444,1426,0.8188058296374392,17.1898072214644,97.19503005846398
37,0.0024039610289037228,0.27758148312568665,0.7179955840110779,1151,1374,0.9752200799306027,19.083113037902713,149.16557176895628
38,0.00034515795414336026,0.9619012475013733,0.02543008327484131,1476,831,0.9143873239843094,19.935373332003383,45.0336330442832
39,0.0013667232124134898,0.9408140182495117,0.05540756508708,1319,572,0.8671780511053496,18.954442245700676,18.107573200955606
41,0.017675144597887993,0.777705729007721,0.2032000869512558,1712,1862,0.858785794598729,21.751653564124513,200.10774019639425
42,0.5939086675643921,0.02906135283410549,0.3768530488014221,887,1463,0.9832011974594137,21.809869926301435,259.51506554809777
43,0.0001866655657067895,0.9310099482536316,0.06613100320100784,1041,1681,0.8862784982046916,20.825496836058647,233.68184363400923
44,0.00031567481346428394,0.8852019906044006,0.03666204214096069,1512,414,0.886586977094075,16.828752534369393,3.849210911842078
45,0.000588190567214042,0.0899045467376709,0.9093881249427795,1397,1219,2.530799082756917,14.15364144015925,41.18804549922637
46,9.299416706198826e-05,0.9764507412910461,0.020856739953160286,866,1355,0.910753316281342,22.534533695352675,254.2276127340172
47,0.06029905378818512,0.8533649444580078,0.08337567746639252,1510,170,0.9490459742799664,17.501265664491793,2.5628714877763037
