event id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
1,0.0007176411454565823,0.9658055305480957,0.03323420509696007,1237,950,0.9016549415612658,29.605756172298904,562.6401494909287
2,0.025761451572179794,0.8475069999694824,0.09610974788665771,1342,1026,0.9049533042496049,23.31328912879379,347.3201256434436
3,0.0007565015694126487,0.972899854183197,0.026133308187127113,1181,910,0.8726362795380843,22.931533499878874,340.47715179705733
4,0.06613307446241379,0.14199894666671753,0.7892849445343018,525,884,0.9241130520419749,26.73339481592452,181.0751356505683
5,0.018854813650250435,0.6262376308441162,0.3541688919067383,1344,945,0.8975002505711593,27.851510165523067,534.0980298314141
6,2.7856156521011144e-05,0.9929167032241821,0.006904710549861193,1285,916,0.9048008903885183,25.789388259732156,452.4701104340396
7,0.0008599304128438234,0.7400889992713928,0.25833824276924133,1137,1065,0.8254253310500465,24.79437304436384,329.6654389354966
8,0.0007477471372112632,0.9648476243019104,0.03438552841544151,1426,962,0.8822305523999214,28.778828275173463,578.8454114610009
9,0.0010705988388508558,0.2296760380268097,0.7691826820373535,1006,877,0.9689808120888197,17.431803228975557,174.66900952098044
10,0.025428783148527145,0.5981131196022034,0.375284880399704,1563,954,0.889406490601245,25.985065788976232,498.34839169851966
11,0.0025910059921443462,0.9395720362663269,0.050714198499917984,1130,932,0.9387391511345555,24.352381866082883,360.22853352057376
12,0.0006440971628762782,0.31500568985939026,0.6837436556816101,1069,1032,5.741466542739949,16.870781247566015,122.23179249126882
13,0.13442540168762207,0.16076429188251495,0.7045937180519104,1187,1006,0.8447631072859365,27.044307544544594,436.1483154361761
14,0.00010748344357125461,0.971668541431427,0.027916893362998962,1232,918,0.9270872271875712,26.04918572117767,443.2447994974388
15,0.12064563482999802,0.544357419013977,0.25918424129486084,1151,938,0.9179186950781,23.674475328759826,336.003998066972
16,0.004127461928874254,0.7299650311470032,0.26312217116355896,1136,956,0.9543923512948268,25.041698821755958,374.6354690863058
17,0.015312026254832745,0.9018102884292603,0.08007035404443741,753,1574,0.9009167981122992,27.33344573091452,125.71261501393742
