,event id,width,length,azwidth,p_spot,p_track,p_worm
0,1,0.3818988727468566,43.88934974004749,565.5564362523071,0.001493346877396107,0.7789161801338196,0.21883448958396912
1,2,2.6669604986884274,53.469932806623184,1233.6267904459723,0.0003270017041359097,0.9419662356376648,0.05768418312072754
2,3,0.6243922309792465,28.543520453823533,123.14643525974859,0.0007773871184326707,0.9404013156890868,0.05876252800226212
3,4,0.3324848588464559,31.611138357310683,162.5126301791983,1.0725875654316043e-05,0.9941383600234984,0.005714112427085638
4,5,0.6841596367277133,42.41784295166456,232.26179117055008,0.021042780950665474,0.8227390050888062,0.15590600669384005
5,6,0.4721931738327845,33.143423387193856,399.0034078342563,9.151495032710956e-05,0.9884893298149108,0.011256692931056023
6,7,0.4402631651063272,34.58201090612614,46.24402951206086,0.005923982709646225,0.9334360957145692,0.06040129810571671
7,8,0.4671227320103992,39.18803666680664,181.5094133587825,2.6436225653014844e-07,0.9993898868560792,0.0006083858897909522
8,9,0.5801578827508868,36.9108222382724,208.9227259429583,4.85623677377589e-05,0.9755347967147828,0.02439788356423378
9,10,1.4681270920863967,15.764043997531688,17.298156697805272,0.0022506159730255604,0.04039076343178749,0.9565993547439576
10,11,0.5134403903699477,25.495922682243823,107.86798777543136,2.5260364964196924e-06,0.9969630837440492,0.003030475229024887
11,12,0.4562231801490465,33.882728235967456,224.36742864073648,0.0003132638812530787,0.6307597756385803,0.368746280670166
12,13,0.5148346425336587,41.25859278285309,45.6773110753568,2.0907889847876504e-05,0.9662853479385376,0.033671040087938316
13,14,0.4580169013794331,23.144088635732555,28.76971163917901,4.823614929705402e-08,0.019285256043076515,0.9807137846946716
14,15,0.9369457443611658,32.28523270415827,191.73053341183308,0.0011833892203867435,0.010779173113405704,0.9880372285842896
15,16,0.5852191517289123,46.09726608226412,5.205188851237729,9.709004370961338e-05,0.9790605306625366,0.02082938328385353
16,17,0.4117019162156544,39.83390685869721,745.7548028732251,3.9708820622763605e-06,0.9958290457725524,0.004095612093806267
17,18,0.8437803117653312,20.269157209706066,20.365574567218964,0.007107839453965426,0.10805182158946992,0.8840856552124023
18,19,0.3969290131889639,39.657695988751016,180.94143831354697,0.007208934519439936,0.683879554271698,0.3088238835334778
19,20,0.3708525616805365,26.74497635459113,77.95871114233462,1.873524888651445e-05,0.9971747398376464,0.0019457698799669747
20,21,0.4899225379272667,26.189918686779517,30.549981103675986,1.218980173689488e-06,0.9970199465751648,0.002978060627356172
21,22,0.6273375554796317,52.70989312107756,370.61384325483056,7.586598712805426e-06,0.991938054561615,0.008051964454352856
22,23,0.5448401415924969,28.893241714136572,240.8320201301471,9.88412466540467e-06,0.9778709411621094,0.022097839042544358
23,24,0.4905370946823521,30.10665608037998,211.32967787572449,0.0001265482569579035,0.9857159256935121,0.01408199407160282
24,25,0.5011355670819642,15.751509378514225,42.388697193026225,0.0002914699434768408,0.9693781733512878,0.03031989559531212
25,26,0.7567880826780603,22.024473762981824,1.5465638874022591,8.14145096228458e-05,0.15544769167900085,0.8444096446037292
26,27,0.4211880506771297,34.575487640113,49.9580807869646,1.1278132660663687e-05,0.9854357838630676,0.014547839760780334
27,28,0.5299206786835263,36.94292203890332,1.0575450445997732,0.0002759695635177195,0.9421001076698304,0.0575704500079155
28,29,0.5046125006611473,15.996239090923964,11.889862980873609,0.002911995397880673,0.9219867587089542,0.07479289919137955
29,30,0.3993289008647956,20.741299436249033,144.85738160311018,0.8778437972068787,0.09759802371263504,0.02339201048016548
30,31,0.5449484834277992,51.00501698397794,152.2742599619163,0.0967813804745674,0.5921749472618103,0.3102858066558838
31,32,0.9432866921035667,28.835435993264273,103.88142555111251,0.0011238789884373548,0.005904543213546276,0.9929715991020204
32,33,0.40177112953354094,37.20248348984186,315.51665162378106,0.00022876547882333398,0.968988597393036,0.017422376200556755
33,34,0.5766514953271635,24.451222233770913,89.92252741740141,0.004958407022058964,0.7497879266738892,0.2445152401924133
34,35,0.4875320922296025,36.99804915237669,220.5908706837424,3.283764726802474e-07,0.998285472393036,0.0016770999645814302
35,36,1.9732292029111893,21.448465892838684,32.688338744703735,9.437747939955444e-05,0.012515499256551266,0.9873900413513184
36,37,0.39184276728142187,21.70810595361865,29.05878929032281,8.504065363013069e-07,0.9948208332061768,0.005173799116164446
37,38,0.9820023663329293,26.03207488540937,226.00446426701112,0.009494350291788578,0.2441905736923217,0.7462453246116638
38,39,0.7223432111613055,48.271285223681744,403.83473810108734,0.007783126085996628,0.25809675455093384,0.7340691089630127
39,40,0.6247195465798545,41.60306277891769,115.7164202394111,3.8999388607408036e-07,0.998020887374878,0.0019733007065951824
40,41,4.841136667931262,15.846701779038815,128.70144376734046,6.75074988976121e-05,0.00035228073829784984,0.9994256496429444
41,42,0.4839332412520643,49.58858748628274,527.5502572618374,0.00041290721856057644,0.9760879278182985,0.023228969424963
42,43,0.5664044479653951,30.612452738814692,138.07043891150823,1.7665701307123527e-05,0.9872722029685974,0.012700858525931835
43,44,0.5538808654655826,35.326756395752554,459.3862272073182,1.8074129911838103e-05,0.971182942390442,0.028730254620313644
44,45,0.7506759557466788,35.266806789349474,22.41792408493061,0.024197021499276158,0.05523696169257164,0.9205506443977356
45,46,0.4608234473595264,43.62413258429531,397.19964590322616,4.2186700738966465e-05,0.9826099276542664,0.017328891903162003
46,47,0.6485733337879929,32.06028144801173,207.88920935742283,0.042966708540916436,0.12090230733156206,0.8359001874923706
47,48,0.7119413375588796,27.492395795904702,133.80622945870954,0.006665211170911789,0.09219434857368468,0.9011213183403016
48,49,0.6562681476938552,36.26100112000845,138.62956415826048,0.00515986792743206,0.9016000032424928,0.09265154600143433
49,50,0.6783897353166786,43.13383458303975,465.9363428027045,0.2750876843929291,0.13621650636196134,0.5878385901451111
50,51,0.5330295235740795,39.005471383554365,568.4409393619633,0.015956850722432137,0.8059154748916626,0.1737261861562729
51,52,0.4072912553612375,21.6996282469973,36.58065796077523,1.0403085070720406e-05,0.9922401905059814,0.007733810693025589
52,53,0.2958360087691235,42.17311412531285,229.26936865385804,3.318707967991941e-05,0.9776707887649536,0.020001892000436783
53,54,0.4299502005068059,35.82894990123429,182.6226704750496,1.5898173160167062e-06,0.9984020590782166,0.0015956814168021085
54,55,0.8805163463515018,21.290541264804467,84.46021249546286,0.0008730952395126224,0.1434025913476944,0.8557220101356506
